 59Cu   59   29  255  716   39    7   12.761910    3.418550
                                          2      4.951  1.793E-01  1.797E-01  2.010E-03
                                          1      5.444  1.103E-01  1.106E-01  2.140E-03
 85   5.474000  -1.0  0  1.000E-15  1                            0                                                                                                                                                                                                                              0.000000       
                                          1      5.474  1.000E+00  1.000E+00  0.000E+00
 86   5.482000   2.5 -1  1.000E-15 11                    (5/2)-  0                                                                                                                                                                                                                              0.000000       
                                         32      1.904  3.989E-02  3.990E-02  3.100E-04
                                         20      2.367  5.009E-02  5.011E-02  5.000E-04
                                         19      2.440  2.999E-02  3.000E-02  3.700E-04
                                         18      2.458  5.009E-02  5.012E-02  5.400E-04
                                          9      3.158  1.500E-01  1.502E-01  1.321E-03
                                          7      3.216  1.590E-01  1.592E-01  1.350E-03
                                          6      3.494  5.999E-02  6.008E-02  1.477E-03
                                          5      3.617  8.998E-02  9.007E-02  1.000E-03
                                          4      4.083  2.999E-02  3.003E-02  1.160E-03
                                          3      4.568  3.989E-02  3.994E-02  1.320E-03
                                          2      4.991  2.999E-01  3.004E-01  1.497E-03
 87   5.522300   2.5  0  1.000E-15  4                       5/2  0                                                                                                                                                                                                                              0.000000       
                                         15      2.805  9.795E-03  9.795E-03  0.000E+00
                                          4      4.122  4.007E-02  4.007E-02  0.000E+00
                                          3      4.607  5.966E-02  5.966E-02  0.000E+00
                                          1      5.522  8.905E-01  8.905E-01  0.000E+00
 88   5.542000  -1.0  0  1.000E-15  0            1/2-,3/2-,5/2-  0                                                                                                                                                                                                                              0.000000       
 89   5.550000   2.5  0  1.000E-15  9                       5/2  0                                                                                                                                                                                                                              0.000000       
                                         38      1.808  2.998E-02  2.998E-02  0.000E+00
                                         34      1.935  4.996E-02  4.996E-02  0.000E+00
                                         28      2.112  2.998E-02  2.998E-02  0.000E+00
                                         26      2.116  9.993E-03  9.993E-03  0.000E+00
                                         20      2.435  3.997E-02  3.997E-02  0.000E+00
                                         16      2.622  6.995E-02  6.995E-02  0.000E+00
                                          7      3.284  1.699E-01  1.699E-01  0.000E+00
                                          5      3.685  2.302E-01  2.302E-01  0.000E+00
