 62Cu   62   29  149  235   60    8    8.874450    5.854610
                                        137      0.358  3.328E-01  3.341E-01  3.800E-03
                                        129      1.858  6.657E-01  6.659E-01  3.150E-04
139   9.045000  -1.0  0  1.000E-15  0                            0                                                                                                                                                                                                                              0.000000       
140   9.276000  -1.0  0  1.000E-15  0                            0                                                                                                                                                                                                                              0.000000       
141   9.430000  -1.0  0  1.000E-15  0                            0                                                                                                                                                                                                                              0.000000       
142   9.478000  -1.0  0  1.000E-15  0                            0                                                                                                                                                                                                                              0.000000       
143   9.640000  -1.0  0  1.000E-15  0                            0                                                                                                                                                                                                                              0.000000       
144   9.689000  -1.0  0  1.000E-15  0                            0                                                                                                                                                                                                                              0.000000       
145   9.916000  -1.0  0  1.000E-15  0                            0                                                                                                                                                                                                                              0.000000       
146  10.083000  -1.0  0  1.000E-15  0                            0                                                                                                                                                                                                                              0.000000       
147  10.216000  -1.0  0  1.000E-15  0                            0                                                                                                                                                                                                                              0.000000       
148  10.405000  -1.0  0  1.000E-15  0                            0                                                                                                                                                                                                                              0.000000       
149  10.883700  -1.0  0  1.000E-15  1                            0                                                                                                                                                                                                                              0.000000       
                                        138      1.925  1.000E+00  1.000E+00  0.000E+00
